customer_id,name,email,country,age,signup_date,marketing_opt_in,recency,frequency,monetary,avg_order_value
12796,Rachel Lewis,kwatson@example.net,ES,32,2024-09-02,True,257.0,3.0,286.15999999999997,95.38666666666666
12797,Luis Green,hardinlisa@example.org,IN,48,2023-09-11,False,0.0,0.0,0.0,0.0
12798,Kristopher Hall,katie50@example.org,DE,30,2024-11-17,False,1915.0,2.0,156.91,78.455
12799,Lucas Buckley,pwest@example.com,US,38,2024-11-09,False,0.0,0.0,0.0,0.0
12800,Rebekah Marquez,lweaver@example.com,IN,39,2021-10-13,False,1423.0,1.0,118.09,118.09
12801,Jennifer Pierce,fischerpamela@example.net,CA,51,2025-10-25,True,290.0,3.0,427.55999999999995,142.51999999999998
12802,Kristy Baker,zdouglas@example.net,US,28,2022-08-20,False,1122.0,4.0,537.3199999999999,134.32999999999998
12803,Patrick Stanley,gonzalezcynthia@example.net,BR,53,2023-03-13,False,0.0,0.0,0.0,0.0
12804,Xavier Davis,ramosdavid@example.org,FR,55,2022-10-13,True,813.0,2.0,156.88,78.44
12805,Lisa Goodwin,stanleyrobert@example.com,GB,60,2021-09-05,True,1586.0,1.0,11.22,11.22
12806,Morgan Wright,dakotawilliams@example.net,BR,51,2022-04-22,False,178.0,3.0,178.29,59.43
12807,Brandon Turner,joe09@example.net,US,18,2022-08-19,True,865.0,2.0,175.79000000000002,87.89500000000001
12808,Andrea Wilcox,williamnorman@example.com,FR,67,2023-01-22,True,123.0,2.0,270.51,135.255
12809,Matthew Haynes,foxkimberly@example.net,BR,53,2020-03-14,True,1575.0,1.0,179.06,179.06
12810,Craig Hicks,nbartlett@example.com,CA,19,2022-01-30,True,302.0,1.0,211.34,211.34
12811,Mr. Michael Davenport,daniel29@example.com,CA,41,2021-05-03,True,671.0,1.0,56.88,56.88
12812,Craig Davis,jeffrey10@example.org,SE,54,2024-01-16,True,550.0,4.0,254.23,63.5575
12813,Deanna Allen,dmolina@example.org,AE,41,2022-05-09,False,539.0,2.0,426.90999999999997,213.45499999999998
12814,Eric Thomas,paulapeterson@example.com,US,29,2022-09-08,True,1312.0,2.0,117.2,58.6
12815,Stacy Mcfarland,uford@example.org,JP,63,2023-05-01,True,452.0,3.0,699.16,233.0533333333333
12816,Jeffery Orr,jamesjordan@example.net,SG,64,2023-02-04,True,38.0,5.0,219.12,43.824
12817,Tina Massey,burtonmark@example.com,IN,33,2025-06-23,True,238.0,2.0,292.91999999999996,146.45999999999998
12818,Kelsey Adams,kaylacook@example.com,AE,37,2023-10-06,True,548.0,3.0,104.17999999999999,34.72666666666667
12819,Mark Guzman,alexanderhoffman@example.org,IN,45,2021-02-02,True,587.0,4.0,572.92,143.23
12820,Jared Price MD,jennifer14@example.net,PL,23,2023-09-09,False,149.0,4.0,311.95,77.9875
12821,Patty Garcia,nancy86@example.com,US,40,2022-10-18,True,502.0,2.0,467.06000000000006,233.53000000000003
12822,Cody Vance,karenperry@example.com,AU,26,2025-08-03,True,48.0,3.0,589.78,196.59333333333333
12823,John Barnes,nathaniel56@example.com,MX,27,2023-12-31,False,1648.0,1.0,85.79,85.79
12824,Andrew Sampson,ronaldpreston@example.net,BR,36,2021-07-25,False,63.0,1.0,255.87,255.87
12825,Matthew Wilson,stevenbanks@example.net,FR,19,2022-03-19,True,215.0,4.0,438.55999999999995,109.63999999999999
12826,Stephanie Davis,eric44@example.net,MX,64,2024-06-16,False,1688.0,1.0,7.47,7.47
12827,Jose Bradshaw,vdodson@example.com,NL,38,2020-05-24,False,179.0,3.0,723.67,241.22333333333333
12828,Jane Wallace,jriley@example.net,US,48,2024-09-24,True,790.0,1.0,57.33,57.33
12829,Adam French,william29@example.com,DE,42,2023-11-17,True,1373.0,4.0,90.43,22.6075
12830,John Olsen,william82@example.net,GB,70,2020-07-07,False,0.0,0.0,0.0,0.0
12831,Karen Roberts,dlindsey@example.com,MX,65,2022-11-04,False,634.0,2.0,20.53,10.265
12832,Russell Garcia,michael25@example.com,JP,20,2025-02-20,True,227.0,4.0,1623.27,405.8175
12833,John Wilson,melanie54@example.com,CA,24,2024-10-10,False,0.0,0.0,0.0,0.0
12834,Michael Jones,andersonjonathan@example.org,CA,69,2023-02-20,True,0.0,0.0,0.0,0.0
12835,William Goodwin,lindsey24@example.net,SE,68,2022-01-03,True,0.0,0.0,0.0,0.0
12836,Luis Welch,dakotahenderson@example.net,US,46,2022-06-19,False,41.0,4.0,317.57,79.3925
12837,Heidi Tran,randy15@example.net,FR,46,2025-07-20,False,105.0,1.0,12.55,12.55
12838,George Wilson,terriflores@example.com,US,20,2021-02-14,False,1663.0,1.0,65.56,65.56
12839,Daniel Hughes,mpugh@example.com,AU,68,2021-03-31,True,779.0,1.0,1023.55,1023.55
12840,Madison Finley,brittany55@example.com,MX,73,2021-12-29,True,957.0,3.0,440.16999999999996,146.72333333333333
12841,Edward Martinez,pateljames@example.net,BR,66,2025-09-03,True,0.0,0.0,0.0,0.0
12842,Timothy Hill,urodriguez@example.com,SE,34,2021-04-12,True,1822.0,1.0,208.87,208.87
12843,Justin Williamson,carrmeagan@example.com,IN,57,2024-05-07,False,413.0,2.0,572.69,286.345
12844,Jonathon Booth,kyledelgado@example.net,US,70,2022-06-24,True,221.0,4.0,650.88,162.72
12845,Angela Henry,simmonsandrea@example.net,SE,23,2021-12-31,True,1556.0,2.0,258.42,129.21
12846,Laurie Wilson,alvaradocheryl@example.org,IN,73,2021-06-23,True,1791.0,1.0,54.43,54.43
12847,Paige Jones,travisaustin@example.net,DE,42,2020-08-19,False,0.0,0.0,0.0,0.0
12848,Brent Atkinson,ramirezmelissa@example.org,US,73,2023-12-13,False,1339.0,1.0,19.5,19.5
12849,Cynthia Lewis,fstewart@example.net,NL,48,2025-01-28,True,946.0,2.0,291.95,145.975
12850,Peter Floyd,jbowers@example.com,BR,47,2024-08-10,True,147.0,1.0,58.31,58.31
12851,Jennifer Jensen,jacob91@example.net,MX,57,2024-07-01,True,134.0,1.0,129.38,129.38
12852,Joanne Elliott,loganderrick@example.org,US,55,2021-11-22,False,0.0,0.0,0.0,0.0
12853,Joshua Gordon,iking@example.net,US,38,2025-10-24,True,0.0,0.0,0.0,0.0
12854,Joanne Lucero,shannongarner@example.com,NL,50,2023-09-15,False,266.0,3.0,948.82,316.27333333333337
12855,Rhonda Romero,keithswanson@example.org,BR,51,2023-02-20,True,1069.0,2.0,379.38,189.69
12856,Jeffrey Patterson,jennifer70@example.org,US,60,2020-12-21,True,26.0,1.0,205.51,205.51
12857,Sarah Johnson,johnmurphy@example.net,US,74,2023-03-19,False,79.0,2.0,35.59,17.795
12858,Jill Brewer,mhicks@example.com,CA,61,2021-01-20,False,849.0,4.0,447.0,111.75
12859,Tammy Nelson,christopherstanley@example.org,BR,73,2024-02-07,False,1037.0,2.0,493.92,246.96
12860,Michelle Rowland,ylivingston@example.org,GB,37,2021-10-07,True,2033.0,1.0,6.15,6.15
12861,Gregg Burns,mcknightkyle@example.com,MX,39,2020-01-07,False,2034.0,2.0,217.74,108.87
12862,Susan Flores,pam07@example.net,PL,25,2025-04-11,False,468.0,3.0,995.11,331.7033333333333
12863,Tammy Johnson,ikelly@example.net,SG,29,2022-03-27,True,772.0,1.0,150.24,150.24
12864,Kathleen Harris,monique47@example.net,CA,40,2025-03-10,True,499.0,2.0,88.17,44.085
12865,Brandon Daniels,bakerwayne@example.com,ZA,56,2024-09-21,True,0.0,0.0,0.0,0.0
12866,Jill Thornton,rgraves@example.com,ES,67,2024-08-07,True,431.0,3.0,849.55,283.18333333333334
12867,Michael George,williamskenneth@example.org,ES,38,2025-07-05,False,260.0,4.0,190.97,47.7425
12868,Yvette Crawford,tuckerronnie@example.net,DE,31,2020-07-18,True,0.0,0.0,0.0,0.0
12869,Jermaine Tran,arobinson@example.com,AE,72,2020-11-27,True,0.0,0.0,0.0,0.0
12870,Dr. Meghan Miller MD,hooperfrancisco@example.net,US,59,2022-11-22,True,160.0,1.0,21.09,21.09
12871,Joel Cook,john28@example.org,IN,49,2020-06-29,False,20.0,2.0,70.77000000000001,35.385000000000005
12872,Hector Randolph,shelbyharris@example.com,GB,23,2020-01-01,False,602.0,1.0,242.64,242.64
12873,Donna Fletcher,rachaelramirez@example.org,FR,73,2025-04-25,True,629.0,1.0,404.46,404.46
12874,Jason Nolan,lisageorge@example.com,ES,39,2025-05-22,False,387.0,1.0,618.93,618.93
12875,David Brown,leejames@example.net,IN,29,2023-09-07,False,341.0,2.0,117.83,58.915
12876,Megan Browning,christophernelson@example.net,AU,57,2022-06-06,False,705.0,6.0,939.89,156.64833333333334
12877,Angela Collins,kreed@example.org,NL,27,2020-07-05,True,0.0,0.0,0.0,0.0
12878,Sue Sanders,courtney68@example.net,US,62,2022-02-19,False,1143.0,3.0,202.64999999999998,67.55
12879,Catherine Fields,haledavid@example.net,AU,73,2020-06-01,True,148.0,2.0,124.18,62.09
12880,Leslie Martinez,gonzalezkimberly@example.com,JP,22,2024-09-20,True,1590.0,1.0,50.54,50.54
12881,Crystal Morris,wendymay@example.org,US,68,2022-11-19,True,498.0,5.0,606.9300000000001,121.38600000000001
12882,Angela Harris,kjackson@example.org,US,58,2025-01-06,False,876.0,3.0,123.24000000000001,41.080000000000005
12883,Michelle Harmon,nelsonhannah@example.com,GB,51,2021-01-28,False,447.0,2.0,352.05,176.025
12884,Casey Ramirez,ethan45@example.org,IN,57,2025-09-15,True,873.0,3.0,378.71,126.23666666666666
12885,Kimberly Underwood,carolgraves@example.com,US,73,2023-02-26,False,961.0,1.0,275.4,275.4
12886,Michael Torres,erinrichardson@example.com,US,20,2022-04-16,True,0.0,0.0,0.0,0.0
12887,Anthony Gilbert DVM,sanchezmichael@example.org,US,43,2020-03-13,True,245.0,3.0,307.99,102.66333333333334
12888,Jasmine Bell,shieldsrandy@example.net,FR,36,2021-12-19,True,753.0,2.0,517.46,258.73
12889,Sierra Ward,diana96@example.com,IN,63,2020-07-29,True,0.0,0.0,0.0,0.0
12890,Jeffrey Bradley,plopez@example.org,US,34,2023-08-11,False,600.0,2.0,104.47,52.235
12891,Benjamin Sawyer,ljones@example.org,US,31,2024-09-03,False,1198.0,2.0,178.7,89.35
12892,Stephen Patrick,rhondabishop@example.net,PL,37,2022-04-16,False,0.0,0.0,0.0,0.0
12893,Elizabeth Garcia,lewisholly@example.org,FR,43,2021-09-17,False,1133.0,1.0,152.39,152.39
12894,Jacob Jones,andrewrobertson@example.net,GB,54,2020-09-09,False,54.0,4.0,573.6800000000001,143.42000000000002
12895,Colleen Henderson,meganscott@example.com,US,74,2020-04-13,True,554.0,2.0,60.53,30.265
12896,Derek Kidd,juanlucas@example.net,US,42,2021-04-18,False,0.0,0.0,0.0,0.0
12897,Tammie Alvarez,kennethriddle@example.net,JP,26,2025-04-15,False,1137.0,1.0,200.57,200.57
12898,Robert Tapia,alleneric@example.com,AU,25,2022-05-28,True,662.0,1.0,49.13,49.13
12899,Caroline Johnson,hartjoel@example.net,IN,18,2021-04-05,False,631.0,3.0,612.3100000000001,204.10333333333335
12900,Jennifer Taylor,jennifer64@example.org,BR,34,2021-12-08,True,466.0,3.0,211.62,70.54
12901,Aaron Smith,kristie85@example.com,US,75,2024-12-19,False,1643.0,1.0,83.93,83.93
12902,Charles Walker,yhughes@example.org,MX,22,2022-02-16,True,1070.0,1.0,69.64,69.64
12903,Michael Klein,randypowell@example.net,JP,20,2023-04-15,True,1016.0,3.0,359.6,119.86666666666667
12904,Jessica Nelson,hernandezcynthia@example.org,NL,64,2024-08-02,True,294.0,4.0,698.3100000000001,174.57750000000001
12905,Michael Russell,mvega@example.com,ZA,59,2024-06-15,True,627.0,5.0,1250.53,250.106
12906,Sarah Yates,andersonisabel@example.net,GB,66,2025-05-15,False,358.0,3.0,130.89,43.629999999999995
12907,Olivia Duran,emurray@example.net,US,23,2025-09-30,False,384.0,5.0,256.45,51.29
12908,Marcus Montes,debbie62@example.net,MX,49,2022-04-16,True,1189.0,1.0,247.72,247.72
12909,Rebecca Reid,hensonsarah@example.net,CA,41,2020-02-28,True,765.0,2.0,147.88,73.94
12910,Henry Greene,mherrera@example.com,AU,32,2023-04-19,True,391.0,3.0,127.26000000000002,42.42000000000001
12911,Michelle Nash,vduke@example.org,ES,53,2025-03-08,True,847.0,2.0,251.85,125.925
12912,Scott Clark,jasmineyoung@example.com,AU,31,2025-02-25,False,309.0,3.0,1347.97,449.3233333333333
12913,Nicole Salas,nferguson@example.net,US,36,2024-05-03,False,1644.0,1.0,132.25,132.25
12914,Jordan Cobb,qtapia@example.org,US,19,2020-11-23,True,242.0,3.0,216.35,72.11666666666666
12915,Renee Johnson,kevin50@example.net,SG,70,2020-06-01,True,1831.0,2.0,212.28,106.14
12916,Albert Levy,amber94@example.com,BR,52,2024-12-03,False,1462.0,1.0,79.61,79.61
12917,Chelsea Le,angiejohnson@example.org,AU,34,2022-12-03,False,182.0,2.0,86.84,43.42
12918,Amy Clark,qwood@example.org,AE,62,2021-01-19,True,69.0,2.0,372.08,186.04
12919,Calvin Deleon,ashleyjefferson@example.com,BR,37,2024-04-06,True,1289.0,2.0,74.94,37.47
12920,Stacey Parsons,randallross@example.com,US,60,2024-09-02,False,2058.0,1.0,10.64,10.64
12921,David Miller,rangelkeith@example.com,JP,73,2022-08-27,False,314.0,2.0,110.96000000000001,55.480000000000004
12922,Ryan Harris,paul11@example.net,IN,64,2021-08-18,True,0.0,0.0,0.0,0.0
12923,Manuel Horne,patrick62@example.com,FR,49,2024-11-10,False,249.0,3.0,308.82,102.94
12924,Patrick Skinner,alex13@example.com,IN,65,2021-12-22,False,0.0,0.0,0.0,0.0
12925,Melissa Johnson,kennethshannon@example.net,IN,56,2023-03-20,True,1106.0,3.0,196.4,65.46666666666667
12926,Jeremy Allen,morrisnicole@example.net,PL,26,2025-06-23,True,934.0,1.0,135.15,135.15
12927,Lynn Mendez,brett19@example.org,MX,46,2022-02-26,False,294.0,1.0,301.14,301.14
12928,Jacob Alvarez,mccartyheather@example.org,FR,61,2022-11-12,True,1293.0,1.0,202.42,202.42
12929,Sheila Juarez,tiffany35@example.org,US,26,2023-05-10,True,966.0,2.0,148.0,74.0
12930,Nicholas Heath,richard66@example.org,AE,27,2021-02-05,True,1589.0,4.0,1319.1,329.775
12931,Christine Rush,justindavis@example.com,MX,22,2022-04-09,True,615.0,1.0,286.83,286.83
12932,Ms. Sarah Fields,jacob95@example.net,NL,36,2025-05-05,False,37.0,4.0,383.8,95.95
12933,Tara Murphy,george67@example.com,IN,62,2024-05-23,False,1727.0,2.0,425.43,212.715
12934,Christopher Reynolds,martinmegan@example.org,US,44,2020-11-28,True,1194.0,1.0,119.89,119.89
12935,Leonard Day,gbrennan@example.org,SG,25,2020-09-28,False,249.0,2.0,245.15,122.575
12936,Monique Hayes,paul39@example.com,IN,30,2021-12-23,False,1144.0,1.0,15.91,15.91
12937,Darren Caldwell,jamesweber@example.net,US,52,2021-07-25,True,240.0,2.0,305.07,152.535
12938,Alexa Johnson DDS,stephanieroberts@example.org,BR,39,2023-03-28,True,0.0,0.0,0.0,0.0
12939,Ellen Cunningham,dakota64@example.com,AU,22,2021-12-26,True,187.0,4.0,607.7,151.925
12940,Carol Guerrero,kristina07@example.net,US,36,2022-08-13,True,635.0,2.0,117.10000000000001,58.550000000000004
12941,Sara Johnson,kmoss@example.org,US,51,2023-06-28,True,33.0,2.0,120.39,60.195
12942,Kurt Smith,patkins@example.com,BR,64,2020-08-01,False,2094.0,1.0,18.24,18.24
12943,Jeff Smith,frobertson@example.net,DE,70,2023-06-11,True,1073.0,1.0,53.78,53.78
12944,Andrew Kemp,benjamintorres@example.org,MX,65,2021-02-08,True,199.0,1.0,178.12,178.12
12945,Nathan Johnson,kgarza@example.com,SG,19,2020-04-17,False,782.0,3.0,253.56000000000003,84.52000000000001
12946,Bradley Byrd,molly84@example.com,PL,65,2024-01-09,False,76.0,1.0,422.48,422.48
12947,James Morris,mwilcox@example.com,FR,43,2024-03-09,False,715.0,1.0,139.07,139.07
12948,Angelica Garcia,brian47@example.net,SE,22,2022-10-16,True,126.0,2.0,408.5,204.25
12949,Brian Robinson,andrewsmelissa@example.net,MX,63,2025-01-15,False,1180.0,1.0,186.0,186.0
12950,Julie Harrison,troy76@example.com,ES,23,2020-12-01,False,0.0,0.0,0.0,0.0
12951,Clifford Davenport,amanda35@example.org,GB,71,2022-06-01,False,469.0,1.0,179.79,179.79
12952,Sean Wood,michellegould@example.org,SG,31,2022-08-28,False,9.0,3.0,262.95,87.64999999999999
12953,Nicholas Coleman,sandraharper@example.com,AU,38,2021-10-04,True,747.0,2.0,155.95,77.975
12954,Breanna Young,lorimeza@example.org,SE,44,2025-07-25,True,1895.0,1.0,36.68,36.68
12955,Marie Brown,wblevins@example.com,BR,57,2020-04-12,False,143.0,2.0,91.88,45.94
12956,Alex Kennedy,tiffany30@example.org,MX,71,2022-12-21,False,41.0,3.0,716.99,238.99666666666667
12957,Sandra Watts,awest@example.net,AU,29,2020-10-05,True,468.0,2.0,109.0,54.5
12958,Russell Smith,egarcia@example.net,US,43,2021-09-18,True,805.0,2.0,937.96,468.98
12959,Steven Hebert,kellymorrow@example.net,US,64,2020-04-14,False,1145.0,1.0,617.21,617.21
12960,Billy Reid,erica15@example.net,SE,21,2021-08-20,False,0.0,0.0,0.0,0.0
12961,Donna Smith,ycruz@example.com,MX,40,2021-02-27,True,0.0,0.0,0.0,0.0
12962,Maria King,jackmontgomery@example.com,DE,19,2021-03-01,True,450.0,2.0,78.88999999999999,39.44499999999999
12963,Mariah Adams,ashley38@example.org,GB,63,2021-07-19,False,0.0,0.0,0.0,0.0
12964,James Fleming,dmcclure@example.com,ZA,64,2022-05-29,True,1519.0,3.0,144.03,48.01
12965,James Carter,vanessa32@example.net,GB,34,2020-12-30,False,158.0,3.0,312.48,104.16000000000001
12966,Jeffrey Mathews,nathan22@example.com,GB,42,2022-12-18,True,509.0,1.0,136.39,136.39
12967,Michael Schroeder,thomas47@example.com,ZA,52,2023-08-27,True,470.0,4.0,272.07,68.0175
12968,Jasmine Morales,carrillokimberly@example.org,DE,29,2020-01-11,True,128.0,2.0,160.3,80.15
12969,Johnathan Nichols,bcarpenter@example.com,PL,47,2025-09-30,True,77.0,3.0,982.53,327.51
12970,Patrick Roberts,sherrikerr@example.com,AE,62,2025-08-20,False,0.0,0.0,0.0,0.0
12971,Monica Davis,kimberly16@example.org,ES,22,2023-01-24,True,0.0,0.0,0.0,0.0
12972,Andrew Daniels,coreyscott@example.net,FR,55,2023-10-15,True,1048.0,1.0,68.92,68.92
12973,Jessica Bryant,lwoodward@example.net,CA,38,2020-12-23,False,0.0,0.0,0.0,0.0
12974,Allison Meza,wbyrd@example.net,DE,58,2020-09-20,True,1048.0,5.0,1385.46,277.092
12975,Andrea Garza,bellalexander@example.com,US,56,2020-01-05,True,1988.0,1.0,57.57,57.57
12976,Christopher Castro,paul34@example.com,MX,54,2025-03-17,True,0.0,0.0,0.0,0.0
12977,Karen Lester,mary95@example.org,FR,70,2021-12-05,False,1061.0,2.0,357.83,178.915
12978,Andrea James,joshua18@example.net,IN,33,2022-07-22,True,1922.0,2.0,98.36,49.18
12979,Sandra Scott,juliagould@example.com,MX,57,2022-08-14,True,0.0,0.0,0.0,0.0
12980,Lisa Williams,jesse93@example.org,AU,37,2025-10-06,False,39.0,4.0,200.97,50.2425
12981,Billy Jones,vreyes@example.net,US,47,2022-06-29,False,917.0,1.0,116.04,116.04
12982,Wesley Sutton,davidjones@example.net,US,31,2023-09-29,True,146.0,5.0,368.09,73.618
12983,Walter Davis,chadvalencia@example.com,ES,39,2020-03-29,True,1515.0,1.0,27.45,27.45
12984,Chase Mckinney,tara11@example.org,SG,68,2020-02-14,True,555.0,2.0,161.72,80.86
12985,Amanda Martin,beckkelly@example.org,PL,33,2023-04-10,True,453.0,1.0,224.24,224.24
12986,Paula Mason,unelson@example.com,DE,61,2022-02-23,True,1731.0,1.0,18.98,18.98
12987,Dawn Hernandez,nthompson@example.org,SE,48,2023-07-18,False,0.0,0.0,0.0,0.0
12988,Noah Wagner,eugenelong@example.net,ES,31,2022-09-02,True,1325.0,3.0,219.32999999999998,73.11
12989,Anthony Patterson,douglasnicole@example.net,FR,42,2021-05-11,True,137.0,2.0,440.41,220.205
12990,Christopher Cobb,ejones@example.net,DE,64,2023-04-28,False,233.0,1.0,61.81,61.81
12991,Danielle Montgomery,heidi32@example.net,NL,75,2023-04-26,True,1333.0,1.0,296.97,296.97
12992,Angela Smith,donnatanner@example.net,US,42,2024-06-02,False,927.0,1.0,581.51,581.51
12993,Jeffrey Thomas,shane49@example.org,US,50,2023-11-05,False,148.0,5.0,1372.65,274.53000000000003
12994,Nathan Chandler,wrivas@example.org,AU,55,2025-01-21,False,683.0,1.0,381.78,381.78
12995,Harold Foster,ebrown@example.com,MX,53,2023-12-17,False,478.0,2.0,70.81,35.405
12996,Cynthia Murphy,danielschristina@example.org,US,65,2023-07-10,False,0.0,0.0,0.0,0.0
12997,Stephanie Jenkins,ngarcia@example.net,SE,71,2022-06-25,True,159.0,4.0,1672.49,418.1225
12998,Gerald Kelly DVM,lisa19@example.com,BR,72,2024-09-05,False,1591.0,3.0,456.97,152.32333333333335
12999,Robert Hess,calvarado@example.org,FR,65,2023-07-29,True,4.0,3.0,210.61,70.20333333333333
13000,Michael Cardenas,princeamy@example.org,PL,55,2025-08-24,False,0.0,0.0,0.0,0.0
13001,Cristian Taylor,dpeterson@example.net,BR,49,2024-01-05,False,1532.0,1.0,81.26,81.26
13002,Jessica West,josephjones@example.net,US,19,2021-06-20,True,213.0,4.0,466.24,116.56
13003,Ashley Paul,wagnercarl@example.com,BR,36,2024-08-12,True,859.0,2.0,400.41999999999996,200.20999999999998
13004,Robert Duncan,dlynch@example.net,US,27,2022-09-06,True,305.0,5.0,377.76,75.55199999999999
13005,Christian Morgan,drichardson@example.org,CA,22,2024-02-28,True,96.0,2.0,180.66000000000003,90.33000000000001
13006,Jeremy Jones,carrholly@example.org,ES,55,2023-10-02,True,1426.0,1.0,130.24,130.24
13007,Richard Schmidt,matthew34@example.com,DE,51,2022-03-24,True,0.0,0.0,0.0,0.0
13008,Rachel Snyder,teresa18@example.org,ES,53,2021-08-20,False,503.0,2.0,738.5699999999999,369.28499999999997
13009,Scott Downs,katelyn91@example.net,ES,69,2021-02-26,True,651.0,4.0,587.27,146.8175
13010,Heather Gutierrez,cmoss@example.net,US,28,2022-05-19,True,0.0,0.0,0.0,0.0
13011,Parker Wiggins,marvin92@example.org,PL,50,2024-07-16,True,264.0,1.0,36.7,36.7
13012,Steven Oneal,hbradley@example.net,US,33,2020-11-30,True,1264.0,2.0,191.48000000000002,95.74000000000001
13013,John Smith,tamaranelson@example.org,MX,41,2023-01-05,True,0.0,0.0,0.0,0.0
13014,Stacey Duncan,craigcaitlyn@example.org,FR,46,2021-11-10,False,580.0,4.0,933.81,233.4525
13015,David Smith,morenokenneth@example.org,AE,46,2020-03-09,True,270.0,2.0,174.77,87.385
13016,Christopher Fields,oreed@example.com,US,67,2021-12-20,True,1119.0,1.0,63.37,63.37
13017,Jennifer Simpson,brownkyle@example.net,BR,68,2022-06-15,True,770.0,1.0,199.63,199.63
13018,Gina Gilbert,lbass@example.org,JP,38,2024-12-09,True,941.0,2.0,101.67,50.835
13019,Sherry Johnson,william88@example.net,CA,23,2025-08-01,False,318.0,1.0,191.15,191.15
13020,Diana Nicholson,zstein@example.com,IN,38,2022-02-11,True,1696.0,1.0,840.49,840.49
13021,Austin Simmons,dalton05@example.net,CA,20,2022-05-23,False,214.0,1.0,84.24,84.24
13022,Dennis Jenkins,carterchristopher@example.com,JP,39,2020-06-13,True,869.0,1.0,46.9,46.9
13023,Maria Williams,hdavis@example.org,US,57,2025-09-28,True,962.0,1.0,60.68,60.68
13024,Misty Williamson,clarkryan@example.org,US,67,2020-01-07,True,0.0,0.0,0.0,0.0
13025,Joseph Key,henrywilliams@example.com,BR,38,2021-06-10,True,1288.0,2.0,116.43,58.215
13026,Rebecca Larsen,corey45@example.org,GB,64,2025-09-22,True,267.0,4.0,214.56,53.64
13027,Dr. Amy Collins MD,bridget14@example.net,AE,26,2025-10-17,False,142.0,4.0,244.77,61.1925
13028,Gabriella Garcia,mathisgloria@example.net,AU,47,2020-02-27,False,741.0,3.0,117.94,39.31333333333333
13029,Donna Carroll,kathleenbrown@example.com,BR,28,2022-07-05,True,0.0,0.0,0.0,0.0
13030,Peter Jacobson,flemingsierra@example.net,PL,44,2024-11-16,True,1144.0,2.0,296.5,148.25
13031,Stephen Deleon,helliott@example.com,MX,53,2024-03-10,False,379.0,3.0,373.68,124.56
13032,Catherine Casey,scottsimon@example.net,SG,41,2023-09-13,True,160.0,4.0,494.78999999999996,123.69749999999999
13033,Jeff Herrera,phillip03@example.net,DE,35,2022-02-21,False,707.0,3.0,163.54000000000002,54.51333333333334
13034,John Cummings,jacksonnancy@example.net,ZA,42,2021-12-29,False,0.0,0.0,0.0,0.0
13035,Anthony Shaffer,diana76@example.org,NL,55,2023-08-28,True,0.0,0.0,0.0,0.0
13036,April Smith,jamesjoanna@example.org,GB,35,2024-08-19,True,127.0,3.0,580.91,193.63666666666666
13037,Preston Smith,susanking@example.com,FR,52,2025-04-02,False,919.0,2.0,92.39,46.195
13038,Emily Wright,marcsampson@example.com,IN,45,2023-02-02,False,88.0,1.0,28.96,28.96
13039,Garrett Sullivan,nicole39@example.com,IN,62,2020-02-12,False,145.0,5.0,630.13,126.026
13040,Lisa Butler,youngmelissa@example.com,ZA,37,2024-02-10,False,502.0,2.0,62.53,31.265
13041,Mark Robertson,larryburnett@example.net,FR,46,2020-12-19,False,515.0,1.0,51.2,51.2
13042,April Gonzalez,bjuarez@example.net,DE,42,2023-01-28,True,0.0,0.0,0.0,0.0
13043,Mike Sullivan,brittany42@example.com,US,59,2023-10-27,True,641.0,2.0,67.00999999999999,33.504999999999995
13044,Lisa Young,staceysullivan@example.org,IN,68,2021-10-19,True,0.0,0.0,0.0,0.0
13045,Elizabeth Waller,lanekristin@example.net,BR,34,2025-07-15,True,0.0,0.0,0.0,0.0
13046,Kathryn Dickerson,swansonjasmine@example.net,MX,70,2025-06-19,False,357.0,5.0,553.61,110.72200000000001
13047,John Huerta,rachel33@example.net,ES,42,2025-06-07,True,260.0,3.0,1268.65,422.8833333333334
13048,George Burton,lopezandrew@example.net,SG,46,2021-09-06,True,886.0,2.0,187.5,93.75
13049,Juan Richards,mayala@example.com,NL,42,2020-03-12,True,1588.0,1.0,92.2,92.2
13050,Matthew Long,randall70@example.org,CA,19,2023-09-23,False,376.0,3.0,930.9200000000001,310.3066666666667
13051,Steven Campbell,barry38@example.com,DE,60,2025-05-30,True,238.0,3.0,359.05,119.68333333333334
13052,Lori Blake,kennedypamela@example.net,US,73,2021-05-02,True,461.0,2.0,165.8,82.9
13053,Jeanette Mckay,hle@example.net,FR,66,2022-11-26,True,720.0,2.0,99.12,49.56
13054,Christina Dawson,sgray@example.net,FR,55,2020-06-05,True,1575.0,1.0,51.57,51.57
13055,Jessica Cox,vegapaula@example.net,SE,40,2020-11-24,True,1057.0,3.0,321.96,107.32
13056,Kristen Walton,perrytristan@example.com,US,22,2021-11-02,False,128.0,1.0,10.63,10.63
13057,Melissa Rice,brooksgloria@example.com,FR,20,2024-10-28,True,606.0,2.0,397.5,198.75
13058,Terry Day,justinwilson@example.net,IN,24,2022-01-01,False,528.0,2.0,215.19,107.595
13059,Faith Sharp,michaelortiz@example.com,BR,28,2020-02-22,False,452.0,4.0,389.44,97.36
13060,Margaret Herrera,riveralindsey@example.com,BR,59,2020-03-27,True,0.0,0.0,0.0,0.0
